trinotate.gene_id	trinotate.gene_ontology_BLASTP
LALB_v3.1_03620	GO:0042584, GO:0005829, GO:0005794, GO:0043231, GO:0042470, GO:0016020, GO:0031594, GO:0005886, GO:0098793, GO:0008021, GO:0061077, GO:0043524, GO:0051402, GO:0098693
LALB_v3.1_04161	GO:0042575, GO:0004190, GO:0005524, GO:0003887, GO:0003676, GO:0008270, GO:0015074, GO:0006508
LALB_v3.1_04103	GO:0005912, GO:0005856, GO:0008092, GO:0005178, GO:0019901, GO:0031032, GO:2000146, GO:0045785, GO:0030334
LALB_v3.1_04103	GO:0005856, GO:0016020, GO:0008092, GO:0031032
LALB_v3.1_03994	GO:0035577, GO:0005783, GO:0005789, GO:0016020, GO:0005741, GO:0005739, GO:0005778, GO:0005886, GO:0004602, GO:0004364, GO:0071449, GO:0034635
LALB_v3.1_03318	.
LALB_v3.1_03318	.
LALB_v3.1_03463	GO:0005615, GO:0031594
LALB_v3.1_03401	GO:0005737, GO:0005634, GO:0017053, GO:0003682, GO:0004407, GO:0160009, GO:0160010, GO:0160008, GO:0003714, GO:0032922, GO:0000122, GO:0042752
LALB_v3.1_03573	.
LALB_v3.1_03769	GO:0005813, GO:0005737, GO:0005874, GO:0051959, GO:0008017, GO:0031122, GO:0030705, GO:0015031
LALB_v3.1_04014	GO:0005762, GO:0003723, GO:0003735, GO:0006412
LALB_v3.1_03869	.
LALB_v3.1_03968	GO:0005829, GO:0005634, GO:0032991, GO:0016929, GO:0042802, GO:0061676, GO:0006611, GO:0070646, GO:0006508, GO:0032434
LALB_v3.1_03161	GO:0005737, GO:0005634, GO:0030018, GO:0042805, GO:0046872, GO:0008307, GO:0007517, GO:0060537, GO:0045214
LALB_v3.1_03300	GO:0005737
LALB_v3.1_03300	GO:0005737
LALB_v3.1_03300	GO:0005737
LALB_v3.1_03300	GO:0005737
LALB_v3.1_03300	GO:0005737
LALB_v3.1_03844	GO:0016020, GO:0051539, GO:0046872, GO:0035598, GO:0061712
LALB_v3.1_03225	.
LALB_v3.1_03457	.
LALB_v3.1_03529	GO:0036064, GO:0005737, GO:0008017, GO:0007288
LALB_v3.1_03966	GO:0005829, GO:0005654, GO:0005634, GO:0071795, GO:0046872, GO:0043130, GO:0031625, GO:0098586, GO:0045879, GO:0043161, GO:0006511
LALB_v3.1_03966	GO:0005829, GO:0005654, GO:0005634, GO:0071795, GO:0046872, GO:0043130, GO:0031625, GO:0098586, GO:0045879, GO:0043161, GO:0006511
LALB_v3.1_03677	.
LALB_v3.1_03541	GO:0005829, GO:0004020, GO:0005524, GO:0016779, GO:0004781, GO:0050428, GO:0007596, GO:0060348, GO:0042445, GO:0016310, GO:0000103
LALB_v3.1_03316	GO:0001669, GO:0034451, GO:0005814, GO:0005813, GO:0036064, GO:0035869, GO:0002177, GO:0031965, GO:0005654, GO:0120212, GO:0042803, GO:0044877, GO:0007049, GO:0060271, GO:0042073, GO:0035735, GO:1990953, GO:1905198, GO:1905515, GO:0008284, GO:0090316, GO:0071539, GO:0010824, GO:0007288, GO:0007286, GO:0007283
LALB_v3.1_03124	GO:0005829, GO:0016281, GO:0000900, GO:0046716, GO:0070050, GO:0010506
LALB_v3.1_03124	GO:0005829, GO:0016281, GO:0000900, GO:0046716, GO:0070050, GO:0010506
LALB_v3.1_03124	GO:0005829, GO:0016281, GO:0000900, GO:0046716, GO:0070050, GO:0010506
LALB_v3.1_03744	.
LALB_v3.1_03219	GO:0005776, GO:0031410, GO:0005829, GO:0005634, GO:0016605, GO:0016209, GO:0006915, GO:0048102, GO:0000045, GO:0071361, GO:0071447, GO:0072703, GO:0034644, GO:0030336, GO:0008285, GO:0048147, GO:0010629, GO:1904761, GO:0043065, GO:0010508, GO:0045893, GO:0010628, GO:0009408
LALB_v3.1_03219	GO:0005776, GO:0031410, GO:0005829, GO:0005634, GO:0016605, GO:0043130, GO:0000045, GO:0016236, GO:1903828, GO:0001649, GO:0045893, GO:0008104, GO:0001894, GO:0006511
LALB_v3.1_03515	.
LALB_v3.1_03444	GO:0005938, GO:0042995, GO:0005737, GO:0005829, GO:0098793, GO:0001965, GO:0005085, GO:0008356, GO:0040001, GO:0007163, GO:0010004, GO:0055057, GO:0008104, GO:0050821
LALB_v3.1_04005	.
LALB_v3.1_03302	GO:0016020, GO:0004930, GO:0007189, GO:0007166, GO:0007186
LALB_v3.1_03213	GO:0005751, GO:0006123
LALB_v3.1_03934	GO:0005829, GO:0018444, GO:1990825, GO:0016149, GO:0002184, GO:0006415
LALB_v3.1_03934	GO:0005829, GO:0018444, GO:1990825, GO:0016149, GO:0002184, GO:0006415
LALB_v3.1_03857	.
LALB_v3.1_03757	GO:0036064, GO:0000307, GO:0005737, GO:0005634, GO:0005524, GO:0004693, GO:0106310, GO:0004674, GO:0030030, GO:0008285, GO:1902018, GO:0018107, GO:0043410, GO:0032956, GO:1902749, GO:0007346, GO:0007089
LALB_v3.1_03523	GO:0005849, GO:0005634, GO:0005524, GO:0051731, GO:0006378, GO:0006388
LALB_v3.1_03801	GO:0005737, GO:0005829, GO:0005759, GO:0005634, GO:0008413, GO:0016818, GO:0046872, GO:0047429, GO:0016791, GO:0003723, GO:0042262, GO:0009151
LALB_v3.1_03863	GO:0034451, GO:0005813, GO:0031410, GO:0005829, GO:0005886, GO:0061630, GO:0004842, GO:0008270, GO:0001568, GO:0006897, GO:0001947, GO:0001701, GO:0045665, GO:0001841, GO:0030182, GO:0007219, GO:0045807, GO:0016567, GO:0001756, GO:0006511
LALB_v3.1_03863	GO:0034451, GO:0005813, GO:0031410, GO:0005829, GO:0005886, GO:0061630, GO:0004842, GO:0008270, GO:0001568, GO:0006897, GO:0001947, GO:0001701, GO:0045665, GO:0001841, GO:0030182, GO:0007219, GO:0045807, GO:0016567, GO:0001756, GO:0006511
LALB_v3.1_03627	GO:0005789, GO:0033116, GO:0006915, GO:0006886, GO:0016192
LALB_v3.1_03174	GO:0016020, GO:0038024, GO:0009953, GO:0061355
LALB_v3.1_03174	GO:0016020, GO:0038024, GO:0009953, GO:0061355
LALB_v3.1_03174	GO:0016020, GO:0038024, GO:0009953, GO:0061355
LALB_v3.1_03469	.
LALB_v3.1_03275	.
LALB_v3.1_03504	GO:0005789, GO:0032580, GO:0016020, GO:0043262, GO:0005509, GO:0004382, GO:0042803, GO:0045134, GO:0030166
LALB_v3.1_03504	GO:0005789, GO:0032580, GO:0016020, GO:0043262, GO:0005509, GO:0004382, GO:0042803, GO:0045134, GO:0030166
LALB_v3.1_03579	GO:0000785, GO:0005634, GO:0003700, GO:0046872, GO:0000978, GO:0030154, GO:0007140, GO:0045944, GO:0006357, GO:0007283
LALB_v3.1_03701	.
LALB_v3.1_03701	.
LALB_v3.1_03701	.
LALB_v3.1_03763	GO:0005737, GO:0019777, GO:0141046, GO:0019776, GO:0000045, GO:0043653, GO:0015031
LALB_v3.1_03351	GO:0005794, GO:0016020, GO:0015297
LALB_v3.1_03622	GO:0032541, GO:0005789, GO:0005794, GO:0008206, GO:0008203, GO:0030301, GO:0032366, GO:0090181, GO:0032383, GO:0097036, GO:0006665, GO:0016125
LALB_v3.1_04109	GO:0005829, GO:0005768, GO:0005654, GO:0005886, GO:0006897, GO:0015031
LALB_v3.1_04109	GO:0005829, GO:0005768, GO:0005654, GO:0005886, GO:0006897, GO:0015031
LALB_v3.1_04109	GO:0005829, GO:0005768, GO:0005654, GO:0005886, GO:0006897, GO:0015031
LALB_v3.1_04174	GO:0005694, GO:0035097, GO:0044666, GO:0016363, GO:0005654, GO:0005634, GO:0060612, GO:0060717, GO:0006338, GO:0006974, GO:0030330, GO:0006310, GO:0006281, GO:0043542, GO:0043433, GO:0045830, GO:0048304, GO:0031398, GO:0060261, GO:1902749, GO:0010212, GO:0001570
LALB_v3.1_04081	.
LALB_v3.1_03450	GO:0005634, GO:0090734, GO:0042393, GO:0072572, GO:0008270, GO:0006974, GO:0006281
LALB_v3.1_03785	GO:0005737, GO:0005829, GO:0043005, GO:0005886, GO:0001965, GO:0005096, GO:0007186, GO:0035556, GO:0045744, GO:0008277
LALB_v3.1_03852	.
LALB_v3.1_03307	GO:0016323, GO:0005886, GO:0015137, GO:0050833, GO:0015141, GO:0015746, GO:0008340, GO:0006848, GO:0010889, GO:0015744
LALB_v3.1_03670	GO:0005737, GO:0005634, GO:0043023, GO:0015031, GO:0000055
LALB_v3.1_03752	GO:0005737, GO:0005829, GO:0005739, GO:0005654, GO:0001671, GO:0042802, GO:0046872, GO:0051087, GO:0044571, GO:0016226, GO:0060319, GO:0060215, GO:0051259
LALB_v3.1_03885	GO:0005743, GO:0005747, GO:0005739, GO:0008137, GO:0030534, GO:0007628, GO:0009060, GO:0007420, GO:0045333, GO:0071453, GO:0050890, GO:0042417, GO:0006954, GO:0045087, GO:0032981, GO:0051402, GO:0048666, GO:0048146, GO:0042776, GO:0036343, GO:0072593, GO:0051881, GO:0001932, GO:0022904, GO:0003016, GO:0051591, GO:0014876, GO:0007605, GO:0006099, GO:0007601
LALB_v3.1_04180	.
LALB_v3.1_03242	.
LALB_v3.1_04062	GO:0005634, GO:0003723, GO:0003743
LALB_v3.1_04062	GO:0005634, GO:0003723, GO:0003743
LALB_v3.1_03133	GO:0030246, GO:0007155
LALB_v3.1_03365	GO:0005777, GO:0051537, GO:0071949, GO:0050660, GO:0005506, GO:0043546, GO:0004854, GO:0006525, GO:0008340, GO:0006650, GO:0006206, GO:0006568, GO:0009115
LALB_v3.1_03828	GO:0005829, GO:0047724, GO:0046982, GO:0008477, GO:0035251, GO:0045437, GO:0072585, GO:0006148, GO:0010150
LALB_v3.1_03397	.
LALB_v3.1_03566	.
LALB_v3.1_03566	.
LALB_v3.1_03929	GO:0005901, GO:0005737, GO:0005886, GO:0008289, GO:0030169, GO:0005044, GO:0033344, GO:0070508, GO:0034381, GO:0043654
LALB_v3.1_03476	GO:0005737, GO:0005509
LALB_v3.1_03941	GO:0005737, GO:0005634, GO:0003700, GO:0070888, GO:0046983, GO:0061564, GO:0061101, GO:0048663, GO:0046887, GO:0002793, GO:0045944, GO:0006355, GO:0007423, GO:0007419
LALB_v3.1_03941	GO:0005737, GO:0005634, GO:0003700, GO:0070888, GO:0046983, GO:0061564, GO:0061101, GO:0048663, GO:0046887, GO:0002793, GO:0045944, GO:0006355, GO:0007423, GO:0007419
LALB_v3.1_03148	GO:0140672, GO:0008623, GO:0008622, GO:0005721, GO:0031490, GO:0046982, GO:0006338, GO:0006974, GO:0006261, GO:0031507, GO:0006272, GO:0000122, GO:0006334, GO:0006275
LALB_v3.1_03656	GO:0016020, GO:0034702, GO:0043005, GO:0043025, GO:0005886, GO:0045211, GO:0015269, GO:0060072, GO:0048512, GO:0007623, GO:0045433, GO:1900074, GO:0071805, GO:0006813, GO:0008582, GO:0009410
LALB_v3.1_03656	GO:0016020, GO:0034702, GO:0043005, GO:0043025, GO:0005886, GO:0045211, GO:0015269, GO:0060072, GO:0048512, GO:0007623, GO:0045433, GO:1900074, GO:0071805, GO:0006813, GO:0008582, GO:0009410
LALB_v3.1_03656	GO:0016020, GO:0034702, GO:0043005, GO:0043025, GO:0005886, GO:0045211, GO:0015269, GO:0060072, GO:0048512, GO:0007623, GO:0045433, GO:1900074, GO:0071805, GO:0006813, GO:0008582, GO:0009410
LALB_v3.1_03656	GO:0016020, GO:0034702, GO:0043005, GO:0043025, GO:0005886, GO:0045211, GO:0015269, GO:0060072, GO:0048512, GO:0007623, GO:0045433, GO:1900074, GO:0071805, GO:0006813, GO:0008582, GO:0009410
LALB_v3.1_03656	GO:0016020, GO:0034702, GO:0043005, GO:0043025, GO:0005886, GO:0045211, GO:0015269, GO:0060072, GO:0048512, GO:0007623, GO:0045433, GO:1900074, GO:0071805, GO:0006813, GO:0008582, GO:0009410
LALB_v3.1_03656	GO:0016020, GO:0034702, GO:0043005, GO:0043025, GO:0005886, GO:0045211, GO:0015269, GO:0060072, GO:0048512, GO:0007623, GO:0045433, GO:1900074, GO:0071805, GO:0006813, GO:0008582, GO:0009410
LALB_v3.1_03656	GO:0016020, GO:0034702, GO:0043005, GO:0043025, GO:0005886, GO:0045211, GO:0015269, GO:0060072, GO:0048512, GO:0007623, GO:0045433, GO:1900074, GO:0071805, GO:0006813, GO:0008582, GO:0009410
LALB_v3.1_03915	GO:0005789, GO:0044233, GO:0017128, GO:0000045, GO:0008045
LALB_v3.1_03728	GO:0005737, GO:0005634, GO:0003676, GO:0015074, GO:0045787, GO:0050679
LALB_v3.1_03431	.
LALB_v3.1_03146	.
LALB_v3.1_03146	.
LALB_v3.1_03146	.
LALB_v3.1_03973	.
LALB_v3.1_03658	GO:0005739
LALB_v3.1_04199	GO:0005634, GO:0008270, GO:0000122
LALB_v3.1_03726	GO:0030125, GO:0005768, GO:0005798, GO:0005654, GO:0048471, GO:0005886, GO:0005802, GO:0030276, GO:0005543, GO:0006897
LALB_v3.1_03726	GO:0030125, GO:0005768, GO:0005798, GO:0005654, GO:0048471, GO:0005886, GO:0005802, GO:0030276, GO:0005543, GO:0006897
LALB_v3.1_03684	GO:0005737, GO:0003676, GO:0008270
LALB_v3.1_03826	GO:0005737, GO:0005634, GO:0005509, GO:0030234, GO:0004341, GO:0008270, GO:0006874, GO:0019853, GO:0032781, GO:0050848
LALB_v3.1_03478	GO:0005634, GO:0030154
LALB_v3.1_03330	GO:0005694, GO:0005643, GO:0003682, GO:0031490, GO:0051028, GO:0015031
LALB_v3.1_03568	.
LALB_v3.1_03199	GO:0016020, GO:0043005, GO:0043025, GO:0005886, GO:0004948, GO:0008528, GO:0008188, GO:0007189, GO:0007188, GO:0007166, GO:0048512, GO:0007623, GO:0042745, GO:0060086, GO:0055070, GO:0007186, GO:0042332, GO:0045475, GO:0007218, GO:0050850, GO:0042752, GO:0042749, GO:1901562
LALB_v3.1_04053	GO:0005783, GO:0005789, GO:0004581, GO:0040003, GO:0009953, GO:0007029, GO:0010004, GO:0007509, GO:0007009, GO:0006487, GO:0006493, GO:0007379, GO:0019991
LALB_v3.1_04146	GO:0005737, GO:0042575, GO:0003887, GO:0019899, GO:0003676, GO:0008270, GO:0015074
LALB_v3.1_03891	.
LALB_v3.1_03791	GO:0034451, GO:0005737, GO:0005829, GO:0004017, GO:0005524, GO:0004550, GO:0006172, GO:0046034, GO:0006173, GO:0016310, GO:0009220
LALB_v3.1_03383	GO:0005765, GO:0035658, GO:0016192
LALB_v3.1_03594	GO:0005634
LALB_v3.1_03180	GO:0000123, GO:0070776, GO:0005654, GO:0005634, GO:0003682, GO:0046872, GO:0035064, GO:0097190, GO:0140889, GO:0048144, GO:0008285, GO:0048147, GO:0045926, GO:0043065, GO:2001235, GO:0006473, GO:0051726, GO:0001558, GO:0050793, GO:2000278, GO:0006275, GO:0006355, GO:1903706
LALB_v3.1_04133	.
LALB_v3.1_04067	GO:0005783, GO:0005794, GO:0000139, GO:0048471, GO:0050699, GO:0030001, GO:0031398, GO:0006511, GO:0007034
LALB_v3.1_04067	GO:0005783, GO:0005794, GO:0000139, GO:0048471, GO:0050699, GO:0030001, GO:0031398, GO:0006511, GO:0007034
LALB_v3.1_03247	.
LALB_v3.1_04095	.
LALB_v3.1_04095	.
LALB_v3.1_03392	.
LALB_v3.1_04148	.
LALB_v3.1_03254	.
LALB_v3.1_03182	GO:0004068, GO:0030170, GO:0004782, GO:0019752
LALB_v3.1_04187	.
LALB_v3.1_03390	.
LALB_v3.1_03288	.
LALB_v3.1_04139	GO:0005737, GO:0005739, GO:0097431, GO:0005876, GO:0019900, GO:0008017, GO:0051315, GO:0051301, GO:0007052
LALB_v3.1_03155	.
LALB_v3.1_03611	GO:0005829, GO:0098982, GO:0031902, GO:0005886, GO:0098793, GO:0055038, GO:0099503, GO:0032588, GO:0005509, GO:0005543, GO:0000149, GO:0019905, GO:1990502, GO:0006887, GO:0007186, GO:0035774, GO:0001956, GO:0050795, GO:1905413, GO:0032228, GO:0042147
LALB_v3.1_03611	GO:0005829, GO:0098982, GO:0031902, GO:0005886, GO:0098793, GO:0055038, GO:0099503, GO:0032588, GO:0005509, GO:0005543, GO:0000149, GO:0019905, GO:1990502, GO:0006887, GO:0007186, GO:0035774, GO:0001956, GO:0050795, GO:1905413, GO:0032228, GO:0042147
LALB_v3.1_03611	GO:0005829, GO:0098982, GO:0031902, GO:0005886, GO:0098793, GO:0055038, GO:0099503, GO:0032588, GO:0005509, GO:0005543, GO:0000149, GO:0019905, GO:1990502, GO:0006887, GO:0007186, GO:0035774, GO:0001956, GO:0050795, GO:1905413, GO:0032228, GO:0042147
LALB_v3.1_03611	GO:0005829, GO:0098982, GO:0031902, GO:0005886, GO:0098793, GO:0055038, GO:0099503, GO:0032588, GO:0005509, GO:0005543, GO:0000149, GO:0019905, GO:1990502, GO:0006887, GO:0007186, GO:0035774, GO:0001956, GO:0050795, GO:1905413, GO:0032228, GO:0042147
LALB_v3.1_03611	GO:0005829, GO:0098982, GO:0031902, GO:0005886, GO:0098793, GO:0055038, GO:0099503, GO:0032588, GO:0005509, GO:0005543, GO:0000149, GO:0019905, GO:1990502, GO:0006887, GO:0007186, GO:0035774, GO:0001956, GO:0050795, GO:1905413, GO:0032228, GO:0042147
LALB_v3.1_03611	GO:0005829, GO:0098982, GO:0031902, GO:0005886, GO:0098793, GO:0055038, GO:0099503, GO:0032588, GO:0005509, GO:0005543, GO:0000149, GO:0019905, GO:1990502, GO:0006887, GO:0007186, GO:0035774, GO:0001956, GO:0050795, GO:1905413, GO:0032228, GO:0042147
LALB_v3.1_03286	GO:0071818, GO:0005829, GO:0005634, GO:0006620, GO:0071816
LALB_v3.1_03389	GO:0016323, GO:0005886, GO:0015137, GO:0050833, GO:0015141, GO:0015746, GO:0008340, GO:0006848, GO:0010889, GO:0015744
LALB_v3.1_03645	.
LALB_v3.1_03491	.
LALB_v3.1_04059	GO:0016323, GO:0016020, GO:0005886, GO:0001607, GO:0008188, GO:0007589, GO:0071465, GO:0007186, GO:0007218, GO:0051928
LALB_v3.1_03193	GO:0005737, GO:0005829, GO:0005524, GO:0000287, GO:0106310, GO:0004674, GO:0035556, GO:0010820, GO:0046777, GO:0006468
LALB_v3.1_03193	GO:0005737, GO:0005829, GO:0005524, GO:0000287, GO:0106310, GO:0004674, GO:0035556, GO:0010820, GO:0046777, GO:0006468
LALB_v3.1_03337	GO:0005634, GO:0001223, GO:0060044, GO:0030308, GO:0045892, GO:0035331, GO:0030178, GO:0045732
LALB_v3.1_03778	GO:0005743, GO:0005763, GO:0005739, GO:0070181, GO:0003735, GO:0032543
LALB_v3.1_03979	.
LALB_v3.1_03904	.
LALB_v3.1_04193	.
LALB_v3.1_03426	GO:0080008, GO:0046872, GO:0036094, GO:0002376, GO:0000209, GO:0016567, GO:0032814
LALB_v3.1_04035	GO:0005814, GO:0005813, GO:0005737, GO:0030953, GO:0008283, GO:0007098, GO:0021987, GO:0022027, GO:0000226, GO:0022008, GO:1903724, GO:0010825, GO:0045724, GO:1904951, GO:0032886, GO:0032880
LALB_v3.1_04035	GO:0005814, GO:0005813, GO:0005737, GO:0030953, GO:0008283, GO:0007098, GO:0021987, GO:0022027, GO:0000226, GO:0022008, GO:1903724, GO:0010825, GO:0045724, GO:1904951, GO:0032886, GO:0032880
LALB_v3.1_03332	GO:0016020, GO:0140563, GO:0035252, GO:0016266
LALB_v3.1_03878	.
LALB_v3.1_03878	.
LALB_v3.1_04182	GO:0042575, GO:0004190, GO:0003887, GO:0004519, GO:0003676, GO:0003964, GO:0015074, GO:0006508
LALB_v3.1_04060	.
LALB_v3.1_03428	GO:0016282, GO:0033290, GO:0005852, GO:0003723, GO:0003743, GO:0031369, GO:0001732
LALB_v3.1_03428	GO:0016282, GO:0033290, GO:0005852, GO:0003723, GO:0003743, GO:0031369, GO:0001732
LALB_v3.1_03240	GO:0005737, GO:0005856, GO:0005829, GO:0098978, GO:0005634, GO:0005096, GO:0099173, GO:0051056, GO:0007165
LALB_v3.1_03240	GO:0005737, GO:0005856, GO:0005829, GO:0098978, GO:0005634, GO:0005096, GO:0099173, GO:0051056, GO:0007165
LALB_v3.1_03240	GO:0005737, GO:0005856, GO:0005829, GO:0098978, GO:0005634, GO:0005096, GO:0099173, GO:0051056, GO:0007165
LALB_v3.1_03731	.
LALB_v3.1_03731	.
LALB_v3.1_03876	.
LALB_v3.1_03534	GO:0005829, GO:0005759, GO:0005739, GO:0005524, GO:0003723, GO:0004831, GO:0070184, GO:0043039, GO:0006437
LALB_v3.1_03534	GO:0005829, GO:0005759, GO:0005739, GO:0005524, GO:0003723, GO:0004831, GO:0070184, GO:0043039, GO:0006437
LALB_v3.1_03187	GO:0005737, GO:0005634, GO:0005700, GO:0003682, GO:0019212, GO:0004864, GO:0003714, GO:0000122, GO:0007283
LALB_v3.1_03139	GO:0001650, GO:0016604, GO:0005730, GO:0005654, GO:0005634, GO:0003712, GO:0003714, GO:0030183, GO:0045892, GO:0006355
LALB_v3.1_03139	GO:0001650, GO:0016604, GO:0005730, GO:0005654, GO:0005634, GO:0003712, GO:0003714, GO:0030183, GO:0045892, GO:0006355
LALB_v3.1_03776	GO:0005938, GO:0030054, GO:0042995, GO:0030864, GO:0005737, GO:0005856, GO:0016010, GO:0031594, GO:0005886, GO:0042383, GO:0045202, GO:0030018, GO:0051015, GO:0008307, GO:0050699, GO:0008270, GO:0030036, GO:0030010, GO:0008586, GO:0007474, GO:0048790, GO:0046716, GO:0055001, GO:0007274, GO:0046928, GO:0048172
LALB_v3.1_03776	GO:0005938, GO:0030054, GO:0042995, GO:0030864, GO:0005737, GO:0005856, GO:0016010, GO:0031594, GO:0005886, GO:0042383, GO:0045202, GO:0030018, GO:0051015, GO:0008307, GO:0050699, GO:0008270, GO:0030036, GO:0030010, GO:0008586, GO:0007474, GO:0048790, GO:0046716, GO:0055001, GO:0007274, GO:0046928, GO:0048172
LALB_v3.1_03923	GO:0005938, GO:0005737, GO:0012505, GO:0005509, GO:0005544, GO:0030507, GO:0032509, GO:0030011, GO:0048190
LALB_v3.1_03923	GO:0005938, GO:0005737, GO:0012505, GO:0005509, GO:0005544, GO:0030507, GO:0032509, GO:0030011, GO:0048190
LALB_v3.1_03923	GO:0005938, GO:0005737, GO:0012505, GO:0005509, GO:0005544, GO:0030507, GO:0032509, GO:0030011, GO:0048190
LALB_v3.1_03831	.
LALB_v3.1_04155	.
LALB_v3.1_04108	.
LALB_v3.1_03614	GO:0005737, GO:0005634, GO:0008296, GO:0003677, GO:0008311, GO:0000287, GO:0060090, GO:0042803, GO:0006259, GO:0006281
LALB_v3.1_03614	GO:0005737, GO:0005634, GO:0008296, GO:0003677, GO:0008311, GO:0000287, GO:0060090, GO:0042803, GO:0006259, GO:0006281
LALB_v3.1_04202	.
LALB_v3.1_03207	GO:0016020, GO:0005524, GO:0016887
LALB_v3.1_03494	GO:0010494, GO:0005829, GO:0016281, GO:0005634, GO:0043186, GO:0005524, GO:0016887, GO:0003723, GO:0003724, GO:0046332, GO:0003743, GO:0002183, GO:0048132, GO:0030718, GO:0000278, GO:0030514, GO:0048477, GO:0007279, GO:0032436, GO:0000381, GO:0006413
LALB_v3.1_03952	GO:0016323, GO:0005886, GO:0005308, GO:0015292, GO:0015881, GO:0046449
LALB_v3.1_04110	GO:0017054, GO:0005634, GO:0090575, GO:0001046, GO:0042802, GO:0046982, GO:0016251, GO:0001091, GO:0017025, GO:0000122, GO:0006366
LALB_v3.1_04077	.
LALB_v3.1_03251	GO:0005694, GO:0005829, GO:0005654, GO:0004190, GO:0042802, GO:0043130, GO:0072711, GO:0010498, GO:0016485, GO:0097752, GO:0031647
LALB_v3.1_04106	.
LALB_v3.1_03985	GO:0005737, GO:0043304
LALB_v3.1_03375	GO:0010494, GO:0005739, GO:0005634, GO:0003677, GO:0003723, GO:0006397, GO:0042752, GO:0031647, GO:0048511, GO:0008380
LALB_v3.1_03375	GO:0010494, GO:0005739, GO:0005634, GO:0003677, GO:0003723, GO:0006397, GO:0042752, GO:0031647, GO:0048511, GO:0008380
LALB_v3.1_04072	.
LALB_v3.1_03957	GO:0005829, GO:0005769, GO:0005096, GO:0001919
LALB_v3.1_03834	GO:0000145, GO:0030426, GO:0048471, GO:0006887, GO:0015031
LALB_v3.1_03834	GO:0000145, GO:0030426, GO:0048471, GO:0006887, GO:0015031
LALB_v3.1_03576	.
LALB_v3.1_03466	GO:0000785, GO:0005737, GO:0000791, GO:0005654, GO:0005634, GO:0032993, GO:0017053, GO:0043425, GO:0000987, GO:0003677, GO:0001228, GO:0003700, GO:0000981, GO:0003690, GO:0035035, GO:0042826, GO:0042802, GO:0046872, GO:0060090, GO:0042803, GO:0000978, GO:0000977, GO:0061629, GO:0043565, GO:1990837, GO:0000976, GO:0001221, GO:0032869, GO:0060216, GO:0048596, GO:0001892, GO:0060136, GO:0048706, GO:0043353, GO:0001701, GO:0001889, GO:0030324, GO:0030219, GO:0042789, GO:0002318, GO:0001503, GO:0043923, GO:1902004, GO:0045766, GO:0043536, GO:0045893, GO:0010628, GO:1904828, GO:0045944, GO:1905564, GO:0006355, GO:0006357, GO:0033194, GO:0048511, GO:0001829
LALB_v3.1_03466	GO:0000785, GO:0005737, GO:0000791, GO:0005654, GO:0005634, GO:0032993, GO:0017053, GO:0043425, GO:0000987, GO:0003677, GO:0001228, GO:0003700, GO:0000981, GO:0003690, GO:0035035, GO:0042826, GO:0042802, GO:0046872, GO:0060090, GO:0042803, GO:0000978, GO:0000977, GO:0061629, GO:0043565, GO:1990837, GO:0000976, GO:0001221, GO:0032869, GO:0060216, GO:0048596, GO:0001892, GO:0060136, GO:0048706, GO:0043353, GO:0001701, GO:0001889, GO:0030324, GO:0030219, GO:0042789, GO:0002318, GO:0001503, GO:0043923, GO:1902004, GO:0045766, GO:0043536, GO:0045893, GO:0010628, GO:1904828, GO:0045944, GO:1905564, GO:0006355, GO:0006357, GO:0033194, GO:0048511, GO:0001829
LALB_v3.1_03734	.
LALB_v3.1_03531	GO:0005743, GO:0015139, GO:0015297, GO:0006869, GO:0006554, GO:1990550
LALB_v3.1_03963	.
LALB_v3.1_03901	.
LALB_v3.1_03202	GO:0031965, GO:0061472, GO:0007344
LALB_v3.1_04020	GO:0005730, GO:0005634, GO:0005524, GO:0051731, GO:0000448, GO:0060216, GO:0048565, GO:0031017, GO:0001889, GO:0061113, GO:0006364
LALB_v3.1_03313	GO:0005604, GO:0062023, GO:0031012, GO:0005576, GO:0005796, GO:0005509, GO:0070052, GO:0002020, GO:0001525, GO:0009887, GO:0007420, GO:0048738, GO:0060351, GO:0002062, GO:0048704, GO:0001958, GO:0030198, GO:1905907, GO:0007162, GO:0008285, GO:0001938, GO:0008104, GO:0006898, GO:0007224, GO:0009888
